DATA,HORA,ORIGEM,DESTINO,TR
27/04/2014,11:20:00,999-999,139-853,F
27/04/2014,11:24:00,888-888,736-976,I
27/04/2014,11:27:00,888-888,736-976,F
27/04/2014,11:34:00,999-999,420-586,I
27/04/2014,11:51:00,888-888,393-359,I
27/04/2014,11:54:00,999-999,420-586,F
27/04/2014,11:59:00,999-999,393-359,I
27/04/2014,12:02:00,999-999,393-359,F
27/04/2014,12:13:00,999-999,876-218,I
27/04/2014,12:15:00,777-777,837-966,I
27/04/2014,12:51:00,999-999,876-218,F
27/04/2014,13:19:00,777-777,837-966,F
27/04/2014,13:23:00,999-999,837-966,I
27/04/2014,13:33:00,777-777,734-320,I
27/04/2014,13:46:00,888-888,393-359,F
27/04/2014,13:51:00,888-888,386-800,I
27/04/2014,13:54:00,999-999,837-966,F
27/04/2014,14:01:00,888-888,386-800,F
27/04/2014,14:02:00,999-999,962-084,I
27/04/2014,14:08:00,777-777,734-320,F
27/04/2014,14:13:00,888-888,160-939,I
27/04/2014,14:19:00,777-777,952-129,I
27/04/2014,14:25:00,777-777,952-129,F
27/04/2014,14:27:00,888-888,160-939,F
27/04/2014,14:43:00,999-999,962-084,F
27/04/2014,14:53:00,888-888,761-931,I
27/04/2014,14:58:00,777-777,667-741,I
27/04/2014,14:59:00,777-777,667-741,F
27/04/2014,15:02:00,999-999,470-128,I
27/04/2014,15:06:00,888-888,761-931,F
27/04/2014,15:17:00,999-999,470-128,F
27/04/2014,15:25:00,999-999,664-435,I
27/04/2014,15:27:00,777-777,728-994,I
27/04/2014,15:27:00,777-777,728-994,F
27/04/2014,15:37:00,999-999,664-435,F
27/04/2014,15:39:00,777-777,414-720,I
27/04/2014,15:42:00,999-999,910-460,I
27/04/2014,16:00:00,888-888,761-931,I
27/04/2014,16:18:00,888-888,761-931,F
27/04/2014,16:31:00,888-888,449-655,I
27/04/2014,16:36:00,888-888,449-655,F
27/04/2014,16:42:00,999-999,910-460,F
27/04/2014,16:56:00,888-888,426-972,I
27/04/2014,17:20:00,888-888,426-972,F
27/04/2014,17:21:00,888-888,518-403,I
27/04/2014,17:47:00,777-777,414-720,F
27/04/2014,18:02:00,777-777,494-318,I
27/04/2014,18:13:00,999-999,129-360,I
27/04/2014,18:25:00,777-777,494-318,F
27/04/2014,18:49:00,999-999,129-360,F
27/04/2014,19:00:00,999-999,641-926,I
27/04/2014,19:02:00,999-999,641-926,F
27/04/2014,19:19:00,999-999,828-423,I
27/04/2014,19:22:00,999-999,828-423,F
27/04/2014,19:27:00,777-777,521-151,I
27/04/2014,19:29:00,888-888,518-403,F
27/04/2014,19:33:00,777-777,521-151,F
27/04/2014,19:43:00,888-888,799-963,I
27/04/2014,19:52:00,777-777,521-151,I
27/04/2014,19:53:00,999-999,598-389,I
27/04/2014,19:55:00,999-999,598-389,F
27/04/2014,19:58:00,999-999,730-977,I
27/04/2014,20:04:00,777-777,521-151,F
27/04/2014,20:11:00,777-777,354-512,I
27/04/2014,20:42:00,888-888,799-963,F
27/04/2014,20:46:00,777-777,354-512,F
27/04/2014,20:48:00,999-999,730-977,F
27/04/2014,21:05:00,888-888,962-084,I
27/04/2014,21:16:00,999-999,437-032,I
27/04/2014,21:21:00,777-777,523-638,I
27/04/2014,21:41:00,888-888,962-084,F
27/04/2014,21:49:00,888-888,315-664,I
27/04/2014,21:54:00,999-999,437-032,F
27/04/2014,22:04:00,888-888,315-664,F
27/04/2014,22:05:00,999-999,860-973,I
27/04/2014,22:15:00,888-888,276-237,I
27/04/2014,22:15:00,777-777,523-638,F
27/04/2014,22:38:00,999-999,860-973,F
27/04/2014,22:48:00,999-999,131-864,I
27/04/2014,23:00:00,888-888,276-237,F
27/04/2014,23:04:00,777-777,270-713,I
27/04/2014,23:08:00,999-999,131-864,F
27/04/2014,23:29:00,777-777,270-713,F
28/04/2014,00:08:00,888-888,778-692,I
28/04/2014,00:15:00,888-888,778-692,F
28/04/2014,00:25:00,999-999,689-975,I
28/04/2014,00:26:00,777-777,449-655,I
28/04/2014,00:32:00,999-999,689-975,F
28/04/2014,00:34:00,999-999,830-001,I
28/04/2014,00:43:00,777-777,449-655,F
28/04/2014,00:56:00,888-888,494-318,I
28/04/2014,00:58:00,999-999,830-001,F
28/04/2014,00:58:00,999-999,830-719,I
28/04/2014,01:05:00,888-888,494-318,F
28/04/2014,01:13:00,888-888,826-107,I
28/04/2014,01:15:00,999-999,830-719,F
28/04/2014,01:25:00,888-888,826-107,F
28/04/2014,01:28:00,999-999,180-434,I
28/04/2014,01:28:00,999-999,180-434,F
28/04/2014,01:38:00,888-888,186-069,I
28/04/2014,02:19:00,777-777,676-556,I
28/04/2014,02:33:00,888-888,186-069,F
28/04/2014,02:40:00,888-888,953-940,I
28/04/2014,02:58:00,777-777,676-556,F
28/04/2014,03:01:00,777-777,270-713,I
28/04/2014,03:08:00,888-888,953-940,F
28/04/2014,03:10:00,999-999,853-439,I
28/04/2014,03:11:00,888-888,728-994,I
28/04/2014,03:12:00,888-888,728-994,F
28/04/2014,03:16:00,888-888,953-940,I
28/04/2014,03:34:00,999-999,853-439,F
28/04/2014,03:34:00,999-999,527-735,I
28/04/2014,03:36:00,777-777,270-713,F
28/04/2014,03:47:00,777-777,449-655,I
28/04/2014,03:59:00,777-777,449-655,F
28/04/2014,04:00:00,999-999,527-735,F
28/04/2014,04:13:00,888-888,953-940,F
28/04/2014,04:18:00,888-888,826-107,I
28/04/2014,04:26:00,777-777,894-693,I
28/04/2014,04:31:00,999-999,358-198,I
28/04/2014,04:52:00,888-888,826-107,F
28/04/2014,04:52:00,999-999,358-198,F
28/04/2014,04:58:00,777-777,894-693,F
28/04/2014,05:14:00,999-999,895-483,I
28/04/2014,05:29:00,777-777,828-423,I
28/04/2014,05:36:00,777-777,828-423,F
28/04/2014,05:41:00,777-777,215-621,I
28/04/2014,05:44:00,999-999,895-483,F
28/04/2014,05:57:00,999-999,441-856,I
28/04/2014,05:57:00,777-777,215-621,F
28/04/2014,06:04:00,888-888,598-558,I
28/04/2014,06:05:00,999-999,441-856,F
28/04/2014,06:07:00,888-888,598-558,F
28/04/2014,06:14:00,777-777,700-151,I
28/04/2014,06:41:00,888-888,946-500,I
28/04/2014,06:51:00,777-777,700-151,F
28/04/2014,07:05:00,888-888,946-500,F
28/04/2014,07:06:00,888-888,828-423,I
28/04/2014,07:17:00,888-888,828-423,F
28/04/2014,07:22:00,777-777,434-112,I
28/04/2014,07:38:00,999-999,884-481,I
28/04/2014,07:42:00,777-777,434-112,F
28/04/2014,07:49:00,777-777,728-994,I
28/04/2014,07:53:00,888-888,394-441,I
28/04/2014,07:55:00,999-999,884-481,F
28/04/2014,08:02:00,999-999,990-940,I
28/04/2014,08:02:00,777-777,728-994,F
28/04/2014,08:19:00,888-888,394-441,F
28/04/2014,08:41:00,999-999,990-940,F
28/04/2014,08:45:00,888-888,952-129,I
28/04/2014,08:47:00,888-888,952-129,F
28/04/2014,08:51:00,999-999,977-895,I
28/04/2014,08:59:00,999-999,977-895,F
28/04/2014,09:07:00,777-777,309-289,I
28/04/2014,09:37:00,999-999,220-106,I
28/04/2014,09:38:00,888-888,386-800,I
28/04/2014,09:39:00,999-999,220-106,F
28/04/2014,09:50:00,777-777,309-289,F
28/04/2014,09:57:00,999-999,437-032,I
28/04/2014,10:03:00,888-888,386-800,F
28/04/2014,10:06:00,888-888,876-218,I
28/04/2014,10:32:00,888-888,876-218,F
28/04/2014,10:37:00,999-999,437-032,F
28/04/2014,10:43:00,777-777,693-046,I
28/04/2014,10:51:00,777-777,693-046,F
28/04/2014,10:59:00,888-888,664-435,I
28/04/2014,11:04:00,888-888,664-435,F
28/04/2014,11:04:00,777-777,850-469,I
28/04/2014,11:15:00,777-777,850-469,F
28/04/2014,11:19:00,999-999,309-289,I
28/04/2014,11:28:00,777-777,422-699,I
28/04/2014,11:30:00,999-999,309-289,F
28/04/2014,11:30:00,999-999,479-476,I
28/04/2014,11:37:00,999-999,479-476,F
28/04/2014,11:38:00,999-999,734-320,I
28/04/2014,11:41:00,777-777,422-699,F
28/04/2014,11:43:00,777-777,434-112,I
28/04/2014,11:44:00,888-888,437-032,I
28/04/2014,11:53:00,999-999,734-320,F
28/04/2014,11:54:00,777-777,434-112,F
28/04/2014,11:54:00,777-777,524-351,I
28/04/2014,12:05:00,999-999,426-972,I
28/04/2014,12:35:00,777-777,524-351,F
28/04/2014,12:43:00,999-999,426-972,F
28/04/2014,12:48:00,999-999,484-815,I
28/04/2014,12:51:00,888-888,437-032,F
28/04/2014,12:56:00,888-888,761-931,I
28/04/2014,13:06:00,777-777,645-289,I
28/04/2014,13:13:00,888-888,761-931,F
28/04/2014,13:39:00,999-999,484-815,F
28/04/2014,13:44:00,999-999,110-733,I
28/04/2014,13:54:00,999-999,110-733,F
28/04/2014,13:58:00,888-888,728-994,I
28/04/2014,14:08:00,999-999,962-084,I
28/04/2014,14:14:00,999-999,962-084,F
28/04/2014,14:36:00,999-999,962-084,I
28/04/2014,14:37:00,999-999,962-084,F
28/04/2014,14:38:00,999-999,127-743,I
28/04/2014,14:49:00,888-888,728-994,F
28/04/2014,14:51:00,888-888,415-119,I
28/04/2014,14:51:00,888-888,415-119,F
28/04/2014,14:52:00,999-999,127-743,F
28/04/2014,15:00:00,777-777,645-289,F
28/04/2014,15:06:00,999-999,470-128,I
28/04/2014,15:10:00,777-777,354-512,I
28/04/2014,15:16:00,999-999,470-128,F
28/04/2014,15:22:00,777-777,354-512,F
28/04/2014,15:22:00,777-777,102-704,I
28/04/2014,15:33:00,888-888,814-087,I
28/04/2014,15:52:00,777-777,102-704,F
28/04/2014,16:10:00,999-999,853-439,I
28/04/2014,16:22:00,999-999,853-439,F
28/04/2014,16:29:00,888-888,814-087,F
28/04/2014,16:32:00,888-888,638-233,I
28/04/2014,16:46:00,888-888,638-233,F
28/04/2014,16:55:00,999-999,850-469,I
28/04/2014,17:01:00,999-999,850-469,F
28/04/2014,17:06:00,999-999,654-531,I
28/04/2014,17:08:00,777-777,641-926,I
28/04/2014,17:24:00,777-777,641-926,F
28/04/2014,17:32:00,999-999,654-531,F
28/04/2014,18:01:00,999-999,205-205,I
28/04/2014,18:02:00,777-777,422-699,I
28/04/2014,18:13:00,999-999,205-205,F
28/04/2014,18:17:00,888-888,641-926,I
28/04/2014,18:21:00,777-777,422-699,F
28/04/2014,18:43:00,777-777,834-103,I
28/04/2014,18:58:00,999-999,468-349,I
28/04/2014,19:06:00,999-999,468-349,F
28/04/2014,19:20:00,999-999,449-655,I
28/04/2014,19:37:00,888-888,641-926,F
28/04/2014,19:59:00,888-888,914-310,I
28/04/2014,20:07:00,888-888,914-310,F
28/04/2014,20:08:00,777-777,834-103,F
28/04/2014,20:10:00,888-888,192-992,I
28/04/2014,20:26:00,999-999,449-655,F
28/04/2014,20:29:00,999-999,468-349,I
28/04/2014,20:33:00,888-888,192-992,F
28/04/2014,20:44:00,777-777,962-084,I
28/04/2014,21:20:00,777-777,962-084,F
28/04/2014,21:23:00,999-999,468-349,F
28/04/2014,21:30:00,999-999,910-460,I
28/04/2014,21:36:00,999-999,910-460,F
28/04/2014,22:10:00,777-777,484-815,I
28/04/2014,22:13:00,888-888,584-794,I
28/04/2014,22:25:00,777-777,484-815,F
28/04/2014,22:30:00,777-777,175-794,I
28/04/2014,22:44:00,999-999,128-973,I
28/04/2014,23:00:00,999-999,128-973,F
28/04/2014,23:04:00,999-999,521-151,I
28/04/2014,23:29:00,999-999,521-151,F
28/04/2014,23:30:00,999-999,638-233,I
28/04/2014,23:45:00,999-999,638-233,F
28/04/2014,23:49:00,777-777,175-794,F
28/04/2014,23:52:00,999-999,765-650,I
28/04/2014,23:57:00,777-777,175-794,I
29/04/2014,00:05:00,777-777,175-794,F
29/04/2014,00:05:00,999-999,765-650,F
29/04/2014,00:16:00,999-999,479-476,I
29/04/2014,00:34:00,888-888,584-794,F
29/04/2014,00:39:00,777-777,129-360,I
29/04/2014,01:10:00,888-888,606-969,I
29/04/2014,01:15:00,888-888,606-969,F
29/04/2014,01:40:00,777-777,129-360,F
29/04/2014,01:53:00,999-999,479-476,F
29/04/2014,01:57:00,777-777,160-939,I
29/04/2014,01:59:00,888-888,133-919,I
29/04/2014,02:02:00,888-888,133-919,F
29/04/2014,02:08:00,777-777,160-939,F
29/04/2014,02:16:00,888-888,895-483,I
29/04/2014,02:29:00,888-888,895-483,F
29/04/2014,02:47:00,777-777,799-963,I
29/04/2014,02:54:00,888-888,358-198,I
29/04/2014,02:55:00,777-777,799-963,F
29/04/2014,03:03:00,777-777,711-811,I
29/04/2014,03:04:00,888-888,358-198,F
29/04/2014,03:10:00,777-777,711-811,F
29/04/2014,03:14:00,777-777,524-351,I
29/04/2014,03:14:00,999-999,358-198,I
29/04/2014,03:22:00,777-777,524-351,F
29/04/2014,03:46:00,888-888,830-001,I
29/04/2014,04:08:00,999-999,358-198,F
29/04/2014,04:38:00,999-999,362-450,I
29/04/2014,04:52:00,777-777,205-205,I
29/04/2014,04:54:00,777-777,205-205,F
29/04/2014,05:02:00,777-777,315-664,I
29/04/2014,05:10:00,777-777,315-664,F
29/04/2014,05:21:00,888-888,830-001,F
29/04/2014,05:26:00,999-999,362-450,F
29/04/2014,05:26:00,999-999,774-014,I
29/04/2014,05:33:00,777-777,415-119,I
29/04/2014,06:00:00,999-999,774-014,F
29/04/2014,06:04:00,777-777,415-119,F
29/04/2014,06:07:00,777-777,778-383,I
29/04/2014,06:15:00,999-999,795-375,I
29/04/2014,06:16:00,777-777,778-383,F
29/04/2014,06:28:00,777-777,812-548,I
29/04/2014,06:30:00,888-888,765-650,I
29/04/2014,06:40:00,888-888,765-650,F
29/04/2014,06:51:00,888-888,511-261,I
29/04/2014,06:58:00,888-888,511-261,F
29/04/2014,07:04:00,888-888,315-664,I
29/04/2014,07:05:00,999-999,795-375,F
29/04/2014,07:10:00,999-999,977-895,I
29/04/2014,07:15:00,888-888,315-664,F
29/04/2014,07:38:00,888-888,156-115,I
29/04/2014,07:43:00,999-999,977-895,F
29/04/2014,08:07:00,999-999,527-735,I
29/04/2014,08:10:00,999-999,527-735,F
29/04/2014,08:33:00,777-777,812-548,F
29/04/2014,08:38:00,888-888,156-115,F
29/04/2014,08:55:00,888-888,638-077,I
29/04/2014,08:56:00,888-888,638-077,F
29/04/2014,08:58:00,888-888,205-205,I
29/04/2014,09:17:00,777-777,667-741,I
29/04/2014,09:18:00,777-777,667-741,F
29/04/2014,09:19:00,777-777,734-320,I
29/04/2014,09:36:00,999-999,545-330,I
29/04/2014,09:39:00,888-888,205-205,F
29/04/2014,10:06:00,888-888,347-222,I
29/04/2014,10:07:00,777-777,734-320,F
29/04/2014,10:10:00,999-999,545-330,F
29/04/2014,10:11:00,888-888,347-222,F
29/04/2014,10:15:00,777-777,606-969,I
29/04/2014,10:24:00,888-888,249-168,I
29/04/2014,10:31:00,999-999,644-829,I
29/04/2014,11:00:00,777-777,606-969,F
29/04/2014,11:02:00,888-888,249-168,F
29/04/2014,11:05:00,999-999,644-829,F
29/04/2014,11:13:00,777-777,290-129,I
29/04/2014,11:26:00,888-888,160-939,I
29/04/2014,11:53:00,777-777,290-129,F
29/04/2014,12:04:00,888-888,160-939,F
29/04/2014,12:07:00,777-777,895-483,I
29/04/2014,12:25:00,888-888,468-349,I
29/04/2014,12:33:00,888-888,468-349,F
29/04/2014,12:37:00,777-777,895-483,F
29/04/2014,12:53:00,777-777,828-423,I
29/04/2014,13:02:00,888-888,264-323,I
29/04/2014,13:21:00,999-999,850-469,I
29/04/2014,13:52:00,777-777,828-423,F
29/04/2014,14:19:00,999-999,850-469,F
29/04/2014,14:20:00,888-888,264-323,F
29/04/2014,14:26:00,888-888,641-926,I
29/04/2014,14:40:00,999-999,215-621,I
29/04/2014,15:02:00,999-999,215-621,F
29/04/2014,15:07:00,777-777,799-963,I
29/04/2014,15:16:00,999-999,962-084,I
29/04/2014,15:44:00,777-777,799-963,F
29/04/2014,15:55:00,888-888,641-926,F
29/04/2014,15:57:00,888-888,910-460,I
29/04/2014,16:08:00,999-999,962-084,F
29/04/2014,16:11:00,777-777,744-955,I
29/04/2014,16:13:00,999-999,203-051,I
29/04/2014,16:23:00,888-888,910-460,F
29/04/2014,16:27:00,888-888,270-713,I
29/04/2014,16:35:00,777-777,744-955,F
29/04/2014,16:36:00,777-777,828-423,I
29/04/2014,16:46:00,777-777,828-423,F
29/04/2014,16:58:00,888-888,270-713,F
29/04/2014,17:07:00,999-999,203-051,F
29/04/2014,17:22:00,777-777,644-829,I
29/04/2014,17:27:00,888-888,309-289,I
29/04/2014,17:32:00,888-888,309-289,F
29/04/2014,17:41:00,777-777,644-829,F
29/04/2014,17:55:00,777-777,736-976,I
29/04/2014,18:03:00,999-999,160-939,I
29/04/2014,18:05:00,999-999,160-939,F
29/04/2014,18:10:00,888-888,131-864,I
29/04/2014,18:21:00,777-777,736-976,F
29/04/2014,18:22:00,888-888,131-864,F
29/04/2014,18:24:00,999-999,131-864,I
29/04/2014,18:25:00,777-777,651-336,I
29/04/2014,18:32:00,777-777,651-336,F
29/04/2014,18:33:00,888-888,249-168,I
29/04/2014,18:44:00,888-888,249-168,F
29/04/2014,18:47:00,777-777,131-864,I
29/04/2014,18:55:00,777-777,131-864,F
29/04/2014,19:04:00,999-999,131-864,F
29/04/2014,19:11:00,888-888,651-336,I
29/04/2014,19:14:00,999-999,761-931,I
29/04/2014,19:27:00,888-888,651-336,F
29/04/2014,19:38:00,999-999,761-931,F
29/04/2014,19:45:00,888-888,523-638,I
29/04/2014,19:49:00,777-777,570-391,I
29/04/2014,19:51:00,777-777,570-391,F
29/04/2014,19:58:00,888-888,523-638,F
29/04/2014,20:08:00,999-999,129-360,I
29/04/2014,20:08:00,999-999,129-360,F
29/04/2014,20:27:00,999-999,511-261,I
29/04/2014,20:39:00,777-777,249-168,I
29/04/2014,21:02:00,777-777,249-168,F
29/04/2014,21:05:00,888-888,186-069,I
29/04/2014,21:40:00,777-777,952-129,I
29/04/2014,21:41:00,777-777,952-129,F
29/04/2014,21:43:00,999-999,511-261,F
29/04/2014,21:50:00,999-999,659-340,I
29/04/2014,22:10:00,777-777,470-128,I
29/04/2014,22:16:00,999-999,659-340,F
29/04/2014,22:16:00,777-777,470-128,F
29/04/2014,22:18:00,777-777,676-556,I
29/04/2014,22:20:00,888-888,186-069,F
29/04/2014,22:53:00,777-777,676-556,F
29/04/2014,23:00:00,777-777,290-129,I
29/04/2014,23:08:00,777-777,290-129,F
29/04/2014,23:11:00,999-999,494-318,I
29/04/2014,23:26:00,999-999,494-318,F
29/04/2014,23:46:00,999-999,946-500,I
29/04/2014,23:53:00,888-888,460-290,I
29/04/2014,23:55:00,999-999,946-500,F
29/04/2014,23:59:00,999-999,434-112,I
30/04/2014,00:00:00,888-888,460-290,F
30/04/2014,00:11:00,888-888,422-699,I
30/04/2014,00:11:00,777-777,523-638,I
30/04/2014,00:12:00,888-888,422-699,F
30/04/2014,00:14:00,999-999,434-112,F
30/04/2014,00:17:00,999-999,384-737,I
30/04/2014,00:28:00,777-777,523-638,F
30/04/2014,00:31:00,777-777,295-838,I
30/04/2014,00:46:00,999-999,384-737,F
30/04/2014,00:47:00,999-999,884-481,I
30/04/2014,00:48:00,999-999,884-481,F
30/04/2014,01:05:00,777-777,295-838,F
30/04/2014,01:05:00,999-999,814-087,I
30/04/2014,01:22:00,999-999,814-087,F
30/04/2014,01:54:00,777-777,422-699,I
30/04/2014,02:04:00,888-888,799-963,I
30/04/2014,02:13:00,999-999,414-720,I
30/04/2014,02:14:00,999-999,414-720,F
30/04/2014,02:25:00,888-888,799-963,F
30/04/2014,02:39:00,999-999,434-112,I
30/04/2014,02:40:00,888-888,606-969,I
30/04/2014,02:41:00,888-888,606-969,F
30/04/2014,02:43:00,999-999,434-112,F
30/04/2014,02:51:00,888-888,834-103,I
30/04/2014,03:00:00,999-999,953-940,I
30/04/2014,03:04:00,888-888,834-103,F
30/04/2014,03:17:00,888-888,386-800,I
30/04/2014,03:18:00,777-777,422-699,F
30/04/2014,03:22:00,888-888,386-800,F
30/04/2014,03:32:00,999-999,953-940,F
30/04/2014,03:40:00,999-999,730-977,I
30/04/2014,03:41:00,777-777,175-794,I
30/04/2014,03:42:00,999-999,730-977,F
30/04/2014,03:46:00,999-999,705-911,I
30/04/2014,03:50:00,999-999,705-911,F
30/04/2014,03:50:00,999-999,347-222,I
30/04/2014,03:58:00,888-888,761-931,I
30/04/2014,04:04:00,888-888,761-931,F
30/04/2014,04:22:00,777-777,175-794,F
30/04/2014,04:57:00,999-999,347-222,F
30/04/2014,05:14:00,999-999,131-864,I
30/04/2014,05:20:00,999-999,131-864,F
30/04/2014,05:21:00,777-777,834-103,I
30/04/2014,05:25:00,888-888,175-794,I
30/04/2014,05:31:00,888-888,175-794,F
30/04/2014,06:08:00,777-777,834-103,F
30/04/2014,06:09:00,777-777,778-383,I
30/04/2014,06:10:00,888-888,812-548,I
30/04/2014,06:15:00,999-999,668-901,I
30/04/2014,06:18:00,777-777,778-383,F
30/04/2014,06:18:00,999-999,668-901,F
30/04/2014,06:34:00,777-777,569-307,I
30/04/2014,06:35:00,999-999,554-823,I
30/04/2014,06:38:00,777-777,569-307,F
30/04/2014,06:58:00,888-888,812-548,F
30/04/2014,07:07:00,888-888,910-460,I
30/04/2014,07:14:00,999-999,554-823,F
30/04/2014,07:15:00,888-888,910-460,F
30/04/2014,07:16:00,999-999,914-310,I
30/04/2014,07:28:00,888-888,659-340,I
30/04/2014,07:37:00,999-999,914-310,F
30/04/2014,07:41:00,888-888,659-340,F
30/04/2014,08:04:00,777-777,384-737,I
30/04/2014,08:12:00,999-999,651-336,I
30/04/2014,08:42:00,999-999,651-336,F
30/04/2014,08:46:00,888-888,096-996,I
30/04/2014,08:51:00,888-888,096-996,F
30/04/2014,09:00:00,999-999,479-476,I
30/04/2014,09:20:00,999-999,479-476,F
30/04/2014,09:26:00,888-888,102-704,I
30/04/2014,09:31:00,999-999,761-931,I
30/04/2014,09:45:00,777-777,384-737,F
30/04/2014,09:55:00,777-777,876-218,I
30/04/2014,10:01:00,999-999,761-931,F
30/04/2014,10:44:00,999-999,876-218,I
30/04/2014,10:50:00,888-888,102-704,F
30/04/2014,10:55:00,888-888,215-621,I
30/04/2014,10:56:00,999-999,876-218,F
30/04/2014,11:02:00,888-888,215-621,F
30/04/2014,11:06:00,777-777,876-218,F
30/04/2014,11:11:00,777-777,812-548,I
30/04/2014,11:15:00,888-888,778-383,I
30/04/2014,11:18:00,777-777,812-548,F
30/04/2014,11:19:00,999-999,728-994,I
30/04/2014,11:27:00,777-777,426-972,I
30/04/2014,11:39:00,888-888,778-383,F
30/04/2014,11:44:00,999-999,728-994,F
30/04/2014,11:47:00,999-999,953-940,I
30/04/2014,11:48:00,888-888,127-743,I
30/04/2014,11:48:00,777-777,426-972,F
30/04/2014,11:59:00,999-999,953-940,F
30/04/2014,12:04:00,888-888,127-743,F
30/04/2014,12:09:00,777-777,705-911,I
30/04/2014,12:19:00,888-888,829-984,I
30/04/2014,12:27:00,888-888,829-984,F
30/04/2014,12:28:00,888-888,354-512,I
30/04/2014,12:37:00,999-999,566-456,I
30/04/2014,12:44:00,999-999,566-456,F
30/04/2014,12:57:00,777-777,705-911,F
30/04/2014,12:58:00,999-999,729-133,I
30/04/2014,13:14:00,888-888,354-512,F
30/04/2014,13:21:00,999-999,729-133,F
30/04/2014,13:23:00,888-888,374-261,I
30/04/2014,13:34:00,999-999,518-403,I
30/04/2014,13:35:00,777-777,128-973,I
30/04/2014,13:46:00,888-888,374-261,F
30/04/2014,13:49:00,999-999,518-403,F
30/04/2014,13:56:00,999-999,437-032,I
30/04/2014,14:17:00,888-888,354-512,I
30/04/2014,14:19:00,888-888,354-512,F
30/04/2014,14:25:00,999-999,437-032,F
30/04/2014,14:43:00,888-888,730-977,I
30/04/2014,14:48:00,999-999,761-931,I
30/04/2014,14:52:00,999-999,761-931,F
30/04/2014,15:00:00,777-777,128-973,F
30/04/2014,15:30:00,888-888,730-977,F
30/04/2014,15:36:00,999-999,422-699,I
30/04/2014,15:44:00,777-777,641-926,I
30/04/2014,15:44:00,999-999,422-699,F
30/04/2014,15:50:00,777-777,641-926,F
30/04/2014,15:50:00,999-999,384-737,I
30/04/2014,15:56:00,777-777,570-391,I
30/04/2014,16:11:00,999-999,384-737,F
30/04/2014,16:17:00,999-999,393-359,I
30/04/2014,17:05:00,999-999,393-359,F
30/04/2014,17:13:00,888-888,566-456,I
30/04/2014,17:20:00,777-777,570-391,F
30/04/2014,17:22:00,888-888,566-456,F
30/04/2014,17:25:00,888-888,910-460,I
30/04/2014,17:57:00,888-888,910-460,F
30/04/2014,18:12:00,777-777,676-556,I
30/04/2014,18:18:00,888-888,668-901,I
30/04/2014,18:26:00,999-999,243-240,I
30/04/2014,18:33:00,999-999,243-240,F
30/04/2014,18:37:00,888-888,668-901,F
30/04/2014,19:07:00,777-777,676-556,F
30/04/2014,19:41:00,777-777,264-323,I
30/04/2014,19:45:00,888-888,441-856,I
30/04/2014,19:58:00,777-777,264-323,F
30/04/2014,20:02:00,888-888,441-856,F
30/04/2014,20:02:00,888-888,393-359,I
30/04/2014,20:05:00,777-777,460-290,I
30/04/2014,20:26:00,888-888,393-359,F
30/04/2014,20:28:00,777-777,460-290,F
30/04/2014,20:59:00,777-777,641-895,I
30/04/2014,21:05:00,999-999,711-811,I
30/04/2014,21:07:00,777-777,641-895,F
30/04/2014,21:10:00,999-999,711-811,F
30/04/2014,21:15:00,888-888,407-179,I
30/04/2014,21:16:00,999-999,550-515,I
30/04/2014,21:35:00,999-999,550-515,F
30/04/2014,21:37:00,999-999,709-539,I
30/04/2014,21:51:00,777-777,203-051,I
30/04/2014,21:53:00,777-777,203-051,F
30/04/2014,22:00:00,888-888,407-179,F
30/04/2014,22:01:00,777-777,468-349,I
30/04/2014,22:11:00,777-777,468-349,F
30/04/2014,22:12:00,777-777,374-261,I
30/04/2014,22:16:00,888-888,598-389,I
30/04/2014,22:20:00,888-888,598-389,F
30/04/2014,22:36:00,777-777,374-261,F
30/04/2014,23:17:00,888-888,315-664,I
30/04/2014,23:35:00,999-999,709-539,F
30/04/2014,23:57:00,777-777,479-476,I
30/04/2014,23:58:00,999-999,894-693,I
30/04/2014,23:58:00,888-888,315-664,F
,,,,F
