DIA,MES,ANO,HORA,MINUTO,ORIGEM,DESTINO,DESTINO,
27,4,2014,0,25,999-999,374-261,374-261,I
27,4,2014,0,31,999-999,837-966,374-261,F
27,4,2014,1,3,777-777,386-800,334-388,F
27,4,2014,1,17,777-777,709-539,709-539,I
27,4,2014,1,54,888-888,706-375,830-001,F
27,4,2014,2,3,888-888,644-829,644-829,I
27,4,2014,2,15,888-888,667-741,644-829,F
27,4,2014,2,38,777-777,799-963,709-539,F
27,4,2014,2,46,999-999,570-391,570-391,I
27,4,2014,2,50,777-777,334-388,334-388,I
27,4,2014,2,59,888-888,170-652,170-652,I
27,4,2014,3,0,888-888,834-103,170-652,F
27,4,2014,3,0,999-999,795-375,570-391,F
27,4,2014,3,3,777-777,550-515,334-388,F
27,4,2014,3,18,777-777,518-403,518-403,I
27,4,2014,3,26,777-777,830-001,518-403,F
27,4,2014,3,28,777-777,836-032,836-032,I
27,4,2014,3,50,888-888,131-864,131-864,I
27,4,2014,4,9,888-888,394-441,131-864,F
27,4,2014,4,13,999-999,129-360,129-360,I
27,4,2014,4,19,777-777,641-895,836-032,F
27,4,2014,4,24,888-888,468-349,468-349,I
27,4,2014,4,38,999-999,778-692,129-360,F
27,4,2014,4,59,777-777,569-307,569-307,I
27,4,2014,5,35,777-777,393-359,569-307,F
27,4,2014,6,3,999-999,394-441,394-441,I
27,4,2014,6,9,999-999,914-310,394-441,F
27,4,2014,6,10,777-777,449-580,449-580,I
27,4,2014,6,20,999-999,962-084,962-084,I
27,4,2014,6,32,999-999,560-747,962-084,F
27,4,2014,6,52,999-999,638-077,638-077,I
27,4,2014,7,1,777-777,734-320,449-580,F
27,4,2014,7,4,777-777,569-307,569-307,I
27,4,2014,7,10,999-999,484-815,638-077,F
27,4,2014,7,12,888-888,645-289,468-349,F
27,4,2014,7,12,999-999,850-469,850-469,I
27,4,2014,7,19,999-999,654-531,850-469,F
27,4,2014,7,20,999-999,518-403,518-403,I
27,4,2014,7,37,777-777,569-307,569-307,F
27,4,2014,8,1,777-777,884-481,884-481,I
27,4,2014,8,31,888-888,192-992,192-992,I
27,4,2014,9,4,777-777,728-994,884-481,F
27,4,2014,9,13,777-777,606-969,606-969,I
27,4,2014,9,21,888-888,386-800,192-992,F
27,4,2014,9,24,888-888,186-069,186-069,I
27,4,2014,9,27,999-999,693-046,518-403,F
27,4,2014,9,33,999-999,644-829,644-829,I
27,4,2014,9,33,777-777,702-839,606-969,F
27,4,2014,9,38,777-777,203-051,203-051,I
27,4,2014,10,14,888-888,834-103,186-069,F
27,4,2014,10,28,888-888,148-880,148-880,I
27,4,2014,10,43,999-999,362-450,644-829,F
27,4,2014,10,49,777-777,286-218,203-051,F
27,4,2014,11,3,777-777,286-218,286-218,I
27,4,2014,11,5,777-777,186-069,286-218,F
27,4,2014,11,6,888-888,545-330,148-880,F
27,4,2014,11,11,999-999,139-853,139-853,I
27,4,2014,11,20,999-999,700-151,139-853,F
27,4,2014,11,24,888-888,736-976,736-976,I
27,4,2014,11,27,888-888,834-103,736-976,F
27,4,2014,11,34,999-999,420-586,420-586,I
27,4,2014,11,51,888-888,393-359,393-359,I
27,4,2014,11,54,999-999,286-218,420-586,F
27,4,2014,11,59,999-999,393-359,393-359,I
27,4,2014,12,2,999-999,946-500,393-359,F
27,4,2014,12,13,999-999,876-218,876-218,I
27,4,2014,12,15,777-777,837-966,837-966,I
27,4,2014,12,51,999-999,638-077,876-218,F
27,4,2014,13,19,777-777,494-318,837-966,F
27,4,2014,13,23,999-999,837-966,837-966,I
27,4,2014,13,33,777-777,734-320,734-320,I
27,4,2014,13,46,888-888,131-864,393-359,F
27,4,2014,13,51,888-888,386-800,386-800,I
27,4,2014,13,54,999-999,761-931,837-966,F
27,4,2014,14,1,888-888,420-586,386-800,F
27,4,2014,14,2,999-999,962-084,962-084,I
27,4,2014,14,8,777-777,744-955,734-320,F
27,4,2014,14,13,888-888,160-939,160-939,I
27,4,2014,14,19,777-777,952-129,952-129,I
27,4,2014,14,25,777-777,795-375,952-129,F
27,4,2014,14,27,888-888,761-931,160-939,F
27,4,2014,14,43,999-999,186-069,962-084,F
27,4,2014,14,53,888-888,761-931,761-931,I
27,4,2014,14,58,777-777,667-741,667-741,I
27,4,2014,14,59,777-777,702-839,667-741,F
27,4,2014,15,2,999-999,470-128,470-128,I
27,4,2014,15,6,888-888,170-652,761-931,F
27,4,2014,15,17,999-999,736-976,470-128,F
27,4,2014,15,25,999-999,664-435,664-435,I
27,4,2014,15,27,777-777,728-994,728-994,I
27,4,2014,15,27,777-777,374-261,728-994,F
27,4,2014,15,37,999-999,175-794,664-435,F
27,4,2014,15,39,777-777,414-720,414-720,I
27,4,2014,15,42,999-999,910-460,910-460,I
27,4,2014,16,0,888-888,761-931,761-931,I
27,4,2014,16,18,888-888,598-389,761-931,F
27,4,2014,16,31,888-888,449-655,449-655,I
27,4,2014,16,36,888-888,990-940,449-655,F
27,4,2014,16,42,999-999,795-375,910-460,F
27,4,2014,16,56,888-888,426-972,426-972,I
27,4,2014,17,20,888-888,441-856,426-972,F
27,4,2014,17,21,888-888,518-403,518-403,I
27,4,2014,17,47,777-777,133-919,414-720,F
27,4,2014,18,2,777-777,494-318,494-318,I
27,4,2014,18,13,999-999,129-360,129-360,I
27,4,2014,18,25,777-777,414-720,494-318,F
27,4,2014,18,49,999-999,566-456,129-360,F
27,4,2014,19,0,999-999,641-926,641-926,I
27,4,2014,19,2,999-999,479-476,641-926,F
27,4,2014,19,19,999-999,828-423,828-423,I
27,4,2014,19,22,999-999,374-261,828-423,F
27,4,2014,19,27,777-777,521-151,521-151,I
27,4,2014,19,29,888-888,295-838,518-403,F
27,4,2014,19,33,777-777,527-735,521-151,F
27,4,2014,19,43,888-888,799-963,799-963,I
27,4,2014,19,52,777-777,521-151,521-151,I
27,4,2014,19,53,999-999,598-389,598-389,I
27,4,2014,19,55,999-999,362-450,598-389,F
27,4,2014,19,58,999-999,730-977,730-977,I
27,4,2014,20,4,777-777,837-966,521-151,F
27,4,2014,20,11,777-777,354-512,354-512,I
27,4,2014,20,42,888-888,270-713,799-963,F
27,4,2014,20,46,777-777,437-032,354-512,F
27,4,2014,20,48,999-999,358-198,730-977,F
27,4,2014,21,5,888-888,962-084,962-084,I
27,4,2014,21,16,999-999,437-032,437-032,I
27,4,2014,21,21,777-777,523-638,523-638,I
27,4,2014,21,41,888-888,180-434,962-084,F
27,4,2014,21,49,888-888,315-664,315-664,I
27,4,2014,21,54,999-999,545-330,437-032,F
27,4,2014,22,4,888-888,826-107,315-664,F
27,4,2014,22,5,999-999,860-973,860-973,I
27,4,2014,22,15,888-888,276-237,276-237,I
27,4,2014,22,15,777-777,309-289,523-638,F
27,4,2014,22,38,999-999,962-084,860-973,F
27,4,2014,22,48,999-999,131-864,131-864,I
27,4,2014,23,0,888-888,644-829,276-237,F
27,4,2014,23,4,777-777,270-713,270-713,I
27,4,2014,23,8,999-999,354-512,131-864,F
27,4,2014,23,29,777-777,527-735,270-713,F
28,4,2014,0,8,888-888,778-692,778-692,I
28,4,2014,0,15,888-888,479-476,778-692,F
28,4,2014,0,25,999-999,689-975,689-975,I
28,4,2014,0,26,777-777,449-655,449-655,I
28,4,2014,0,32,999-999,761-931,689-975,F
28,4,2014,0,34,999-999,830-001,830-001,I
28,4,2014,0,43,777-777,676-556,449-655,F
28,4,2014,0,56,888-888,494-318,494-318,I
28,4,2014,0,58,999-999,422-699,830-001,F
28,4,2014,0,58,999-999,830-719,830-719,I
28,4,2014,1,5,888-888,249-168,494-318,F
28,4,2014,1,13,888-888,826-107,826-107,I
28,4,2014,1,15,999-999,850-469,830-719,F
28,4,2014,1,25,888-888,668-901,826-107,F
28,4,2014,1,28,999-999,180-434,180-434,I
28,4,2014,1,28,999-999,511-261,180-434,F
28,4,2014,1,38,888-888,186-069,186-069,I
28,4,2014,2,19,777-777,676-556,676-556,I
28,4,2014,2,33,888-888,850-469,186-069,F
28,4,2014,2,40,888-888,953-940,953-940,I
28,4,2014,2,58,777-777,836-032,676-556,F
28,4,2014,3,1,777-777,270-713,270-713,I
28,4,2014,3,8,888-888,962-084,953-940,F
28,4,2014,3,10,999-999,853-439,853-439,I
28,4,2014,3,11,888-888,728-994,728-994,I
28,4,2014,3,12,888-888,295-838,728-994,F
28,4,2014,3,16,888-888,953-940,953-940,I
28,4,2014,3,34,999-999,730-977,853-439,F
28,4,2014,3,34,999-999,527-735,527-735,I
28,4,2014,3,36,777-777,384-737,270-713,F
28,4,2014,3,47,777-777,449-655,449-655,I
28,4,2014,3,59,777-777,641-926,449-655,F
28,4,2014,4,0,999-999,426-972,527-735,F
28,4,2014,4,13,888-888,511-261,953-940,F
28,4,2014,4,18,888-888,826-107,826-107,I
28,4,2014,4,26,777-777,894-693,894-693,I
28,4,2014,4,31,999-999,358-198,358-198,I
28,4,2014,4,52,888-888,953-940,826-107,F
28,4,2014,4,52,999-999,566-456,358-198,F
28,4,2014,4,58,777-777,354-512,894-693,F
28,4,2014,5,14,999-999,895-483,895-483,I
28,4,2014,5,29,777-777,828-423,828-423,I
28,4,2014,5,36,777-777,315-664,828-423,F
28,4,2014,5,41,777-777,215-621,215-621,I
28,4,2014,5,44,999-999,860-973,895-483,F
28,4,2014,5,57,999-999,441-856,441-856,I
28,4,2014,5,57,777-777,962-084,215-621,F
28,4,2014,6,4,888-888,598-558,598-558,I
28,4,2014,6,5,999-999,744-955,441-856,F
28,4,2014,6,7,888-888,175-794,598-558,F
28,4,2014,6,14,777-777,700-151,700-151,I
28,4,2014,6,41,888-888,946-500,946-500,I
28,4,2014,6,51,777-777,711-811,700-151,F
28,4,2014,7,5,888-888,828-423,946-500,F
28,4,2014,7,6,888-888,828-423,828-423,I
28,4,2014,7,17,888-888,192-992,828-423,F
28,4,2014,7,22,777-777,434-112,434-112,I
28,4,2014,7,38,999-999,884-481,884-481,I
28,4,2014,7,42,777-777,729-133,434-112,F
28,4,2014,7,49,777-777,728-994,728-994,I
28,4,2014,7,53,888-888,394-441,394-441,I
28,4,2014,7,55,999-999,358-198,884-481,F
28,4,2014,8,2,999-999,990-940,990-940,I
28,4,2014,8,2,777-777,584-794,728-994,F
28,4,2014,8,19,888-888,641-895,394-441,F
28,4,2014,8,41,999-999,530-135,990-940,F
28,4,2014,8,45,888-888,952-129,952-129,I
28,4,2014,8,47,888-888,434-112,952-129,F
28,4,2014,8,51,999-999,977-895,977-895,I
28,4,2014,8,59,999-999,386-800,977-895,F
28,4,2014,9,7,777-777,309-289,309-289,I
28,4,2014,9,37,999-999,220-106,220-106,I
28,4,2014,9,38,888-888,386-800,386-800,I
28,4,2014,9,39,999-999,736-976,220-106,F
28,4,2014,9,50,777-777,394-441,309-289,F
28,4,2014,9,57,999-999,437-032,437-032,I
28,4,2014,10,3,888-888,668-901,386-800,F
28,4,2014,10,6,888-888,876-218,876-218,I
28,4,2014,10,32,888-888,460-290,876-218,F
28,4,2014,10,37,999-999,374-261,437-032,F
28,4,2014,10,43,777-777,693-046,693-046,I
28,4,2014,10,51,777-777,830-001,693-046,F
28,4,2014,10,59,888-888,664-435,664-435,I
28,4,2014,11,4,888-888,761-931,664-435,F
28,4,2014,11,4,777-777,850-469,850-469,I
28,4,2014,11,15,777-777,180-434,850-469,F
28,4,2014,11,19,999-999,309-289,309-289,I
28,4,2014,11,28,777-777,422-699,422-699,I
28,4,2014,11,30,999-999,606-969,309-289,F
28,4,2014,11,30,999-999,479-476,479-476,I
28,4,2014,11,37,999-999,127-743,479-476,F
28,4,2014,11,38,999-999,734-320,734-320,I
28,4,2014,11,41,777-777,645-289,422-699,F
28,4,2014,11,43,777-777,434-112,434-112,I
28,4,2014,11,44,888-888,437-032,437-032,I
28,4,2014,11,53,999-999,953-940,734-320,F
28,4,2014,11,54,777-777,407-179,434-112,F
28,4,2014,11,54,777-777,524-351,524-351,I
28,4,2014,12,5,999-999,426-972,426-972,I
28,4,2014,12,35,777-777,276-237,524-351,F
28,4,2014,12,43,999-999,441-856,426-972,F
28,4,2014,12,48,999-999,484-815,484-815,I
28,4,2014,12,51,888-888,829-984,437-032,F
28,4,2014,12,56,888-888,761-931,761-931,I
28,4,2014,13,6,777-777,645-289,645-289,I
28,4,2014,13,13,888-888,584-794,761-931,F
28,4,2014,13,39,999-999,133-919,484-815,F
28,4,2014,13,44,999-999,110-733,110-733,I
28,4,2014,13,54,999-999,700-151,110-733,F
28,4,2014,13,58,888-888,728-994,728-994,I
28,4,2014,14,8,999-999,962-084,962-084,I
28,4,2014,14,14,999-999,160-939,962-084,F
28,4,2014,14,36,999-999,962-084,962-084,I
28,4,2014,14,37,999-999,362-450,962-084,F
28,4,2014,14,38,999-999,127-743,127-743,I
28,4,2014,14,49,888-888,734-320,728-994,F
28,4,2014,14,51,888-888,415-119,415-119,I
28,4,2014,14,51,888-888,415-119,415-119,F
28,4,2014,14,52,999-999,829-984,127-743,F
28,4,2014,15,0,777-777,511-592,645-289,F
28,4,2014,15,6,999-999,470-128,470-128,I
28,4,2014,15,10,777-777,354-512,354-512,I
28,4,2014,15,16,999-999,415-119,470-128,F
28,4,2014,15,22,777-777,426-972,354-512,F
28,4,2014,15,22,777-777,102-704,102-704,I
28,4,2014,15,33,888-888,814-087,814-087,I
28,4,2014,15,52,777-777,828-423,102-704,F
28,4,2014,16,10,999-999,853-439,853-439,I
28,4,2014,16,22,999-999,860-973,853-439,F
28,4,2014,16,29,888-888,706-375,814-087,F
28,4,2014,16,32,888-888,638-233,638-233,I
28,4,2014,16,46,888-888,778-692,638-233,F
28,4,2014,16,55,999-999,850-469,850-469,I
28,4,2014,17,1,999-999,638-077,850-469,F
28,4,2014,17,6,999-999,654-531,654-531,I
28,4,2014,17,8,777-777,641-926,641-926,I
28,4,2014,17,24,777-777,774-014,641-926,F
28,4,2014,17,32,999-999,394-441,654-531,F
28,4,2014,18,1,999-999,205-205,205-205,I
28,4,2014,18,2,777-777,422-699,422-699,I
28,4,2014,18,13,999-999,651-336,205-205,F
28,4,2014,18,17,888-888,641-926,641-926,I
28,4,2014,18,21,777-777,368-095,422-699,F
28,4,2014,18,43,777-777,834-103,834-103,I
28,4,2014,18,58,999-999,468-349,468-349,I
28,4,2014,19,6,999-999,876-218,468-349,F
28,4,2014,19,20,999-999,449-655,449-655,I
28,4,2014,19,37,888-888,203-051,641-926,F
28,4,2014,19,59,888-888,914-310,914-310,I
28,4,2014,20,7,888-888,702-839,914-310,F
28,4,2014,20,8,777-777,156-115,834-103,F
28,4,2014,20,10,888-888,192-992,192-992,I
28,4,2014,20,26,999-999,676-556,449-655,F
28,4,2014,20,29,999-999,468-349,468-349,I
28,4,2014,20,33,888-888,638-077,192-992,F
28,4,2014,20,44,777-777,962-084,962-084,I
28,4,2014,21,20,777-777,651-336,962-084,F
28,4,2014,21,23,999-999,102-704,468-349,F
28,4,2014,21,30,999-999,910-460,910-460,I
28,4,2014,21,36,999-999,185-652,910-460,F
28,4,2014,22,10,777-777,484-815,484-815,I
28,4,2014,22,13,888-888,584-794,584-794,I
28,4,2014,22,25,777-777,638-233,484-815,F
28,4,2014,22,30,777-777,175-794,175-794,I
28,4,2014,22,44,999-999,128-973,128-973,I
28,4,2014,23,0,999-999,494-318,128-973,F
28,4,2014,23,4,999-999,521-151,521-151,I
28,4,2014,23,29,999-999,895-483,521-151,F
28,4,2014,23,30,999-999,638-233,638-233,I
28,4,2014,23,45,999-999,778-383,638-233,F
28,4,2014,23,49,777-777,264-323,175-794,F
28,4,2014,23,52,999-999,765-650,765-650,I
28,4,2014,23,57,777-777,175-794,175-794,I
29,4,2014,0,5,777-777,644-829,175-794,F
29,4,2014,0,5,999-999,449-580,765-650,F
29,4,2014,0,16,999-999,479-476,479-476,I
29,4,2014,0,34,888-888,527-735,584-794,F
29,4,2014,0,39,777-777,129-360,129-360,I
29,4,2014,1,10,888-888,606-969,606-969,I
29,4,2014,1,15,888-888,127-743,606-969,F
29,4,2014,1,40,777-777,290-129,129-360,F
29,4,2014,1,53,999-999,220-106,479-476,F
29,4,2014,1,57,777-777,160-939,160-939,I
29,4,2014,1,59,888-888,133-919,133-919,I
29,4,2014,2,2,888-888,828-423,133-919,F
29,4,2014,2,8,777-777,554-823,160-939,F
29,4,2014,2,16,888-888,895-483,895-483,I
29,4,2014,2,29,888-888,437-032,895-483,F
29,4,2014,2,47,777-777,799-963,799-963,I
29,4,2014,2,54,888-888,358-198,358-198,I
29,4,2014,2,55,777-777,664-435,799-963,F
29,4,2014,3,3,777-777,711-811,711-811,I
29,4,2014,3,4,888-888,645-289,358-198,F
29,4,2014,3,10,777-777,606-969,711-811,F
29,4,2014,3,14,777-777,524-351,524-351,I
29,4,2014,3,14,999-999,358-198,358-198,I
29,4,2014,3,22,777-777,347-222,524-351,F
29,4,2014,3,46,888-888,830-001,830-001,I
29,4,2014,4,8,999-999,354-512,358-198,F
29,4,2014,4,38,999-999,362-450,362-450,I
29,4,2014,4,52,777-777,205-205,205-205,I
29,4,2014,4,54,777-777,128-973,205-205,F
29,4,2014,5,2,777-777,315-664,315-664,I
29,4,2014,5,10,777-777,110-733,315-664,F
29,4,2014,5,21,888-888,545-330,830-001,F
29,4,2014,5,26,999-999,728-994,362-450,F
29,4,2014,5,26,999-999,774-014,774-014,I
29,4,2014,5,33,777-777,415-119,415-119,I
29,4,2014,6,0,999-999,734-320,774-014,F
29,4,2014,6,4,777-777,192-992,415-119,F
29,4,2014,6,7,777-777,778-383,778-383,I
29,4,2014,6,15,999-999,795-375,795-375,I
29,4,2014,6,16,777-777,977-895,778-383,F
29,4,2014,6,28,777-777,812-548,812-548,I
29,4,2014,6,30,888-888,765-650,765-650,I
29,4,2014,6,40,888-888,148-880,765-650,F
29,4,2014,6,51,888-888,511-261,511-261,I
29,4,2014,6,58,888-888,676-556,511-261,F
29,4,2014,7,4,888-888,315-664,315-664,I
29,4,2014,7,5,999-999,570-391,795-375,F
29,4,2014,7,10,999-999,977-895,977-895,I
29,4,2014,7,15,888-888,730-977,315-664,F
29,4,2014,7,38,888-888,156-115,156-115,I
29,4,2014,7,43,999-999,362-450,977-895,F
29,4,2014,8,7,999-999,527-735,527-735,I
29,4,2014,8,10,999-999,598-389,527-735,F
29,4,2014,8,33,777-777,705-198,812-548,F
29,4,2014,8,38,888-888,709-539,156-115,F
29,4,2014,8,55,888-888,638-077,638-077,I
29,4,2014,8,56,888-888,778-692,638-077,F
29,4,2014,8,58,888-888,205-205,205-205,I
29,4,2014,9,17,777-777,667-741,667-741,I
29,4,2014,9,18,777-777,420-586,667-741,F
29,4,2014,9,19,777-777,734-320,734-320,I
29,4,2014,9,36,999-999,545-330,545-330,I
29,4,2014,9,39,888-888,354-512,205-205,F
29,4,2014,10,6,888-888,347-222,347-222,I
29,4,2014,10,7,777-777,884-481,734-320,F
29,4,2014,10,10,999-999,884-481,545-330,F
29,4,2014,10,11,888-888,734-320,347-222,F
29,4,2014,10,15,777-777,606-969,606-969,I
29,4,2014,10,24,888-888,249-168,249-168,I
29,4,2014,10,31,999-999,644-829,644-829,I
29,4,2014,11,0,777-777,374-261,606-969,F
29,4,2014,11,2,888-888,606-969,249-168,F
29,4,2014,11,5,999-999,205-205,644-829,F
29,4,2014,11,13,777-777,290-129,290-129,I
29,4,2014,11,26,888-888,160-939,160-939,I
29,4,2014,11,53,777-777,834-103,290-129,F
29,4,2014,12,4,888-888,651-336,160-939,F
29,4,2014,12,7,777-777,895-483,895-483,I
29,4,2014,12,25,888-888,468-349,468-349,I
29,4,2014,12,33,888-888,828-423,468-349,F
29,4,2014,12,37,777-777,736-976,895-483,F
29,4,2014,12,53,777-777,828-423,828-423,I
29,4,2014,13,2,888-888,264-323,264-323,I
29,4,2014,13,21,999-999,850-469,850-469,I
29,4,2014,13,52,777-777,315-664,828-423,F
29,4,2014,14,19,999-999,689-975,850-469,F
29,4,2014,14,20,888-888,374-261,264-323,F
29,4,2014,14,26,888-888,641-926,641-926,I
29,4,2014,14,40,999-999,215-621,215-621,I
29,4,2014,15,2,999-999,449-655,215-621,F
29,4,2014,15,7,777-777,799-963,799-963,I
29,4,2014,15,16,999-999,962-084,962-084,I
29,4,2014,15,44,777-777,148-880,799-963,F
29,4,2014,15,55,888-888,127-743,641-926,F
29,4,2014,15,57,888-888,910-460,910-460,I
29,4,2014,16,8,999-999,434-112,962-084,F
29,4,2014,16,11,777-777,744-955,744-955,I
29,4,2014,16,13,999-999,203-051,203-051,I
29,4,2014,16,23,888-888,203-051,910-460,F
29,4,2014,16,27,888-888,270-713,270-713,I
29,4,2014,16,35,777-777,729-133,744-955,F
29,4,2014,16,36,777-777,828-423,828-423,I
29,4,2014,16,46,777-777,290-129,828-423,F
29,4,2014,16,58,888-888,705-198,270-713,F
29,4,2014,17,7,999-999,394-441,203-051,F
29,4,2014,17,22,777-777,644-829,644-829,I
29,4,2014,17,27,888-888,309-289,309-289,I
29,4,2014,17,32,888-888,315-664,309-289,F
29,4,2014,17,41,777-777,394-441,644-829,F
29,4,2014,17,55,777-777,736-976,736-976,I
29,4,2014,18,3,999-999,160-939,160-939,I
29,4,2014,18,5,999-999,185-652,160-939,F
29,4,2014,18,10,888-888,131-864,131-864,I
29,4,2014,18,21,777-777,170-652,736-976,F
29,4,2014,18,22,888-888,700-151,131-864,F
29,4,2014,18,24,999-999,131-864,131-864,I
29,4,2014,18,25,777-777,651-336,651-336,I
29,4,2014,18,32,777-777,527-735,651-336,F
29,4,2014,18,33,888-888,249-168,249-168,I
29,4,2014,18,44,888-888,706-375,249-168,F
29,4,2014,18,47,777-777,131-864,131-864,I
29,4,2014,18,55,777-777,990-940,131-864,F
29,4,2014,19,4,999-999,128-973,131-864,F
29,4,2014,19,11,888-888,651-336,651-336,I
29,4,2014,19,14,999-999,761-931,761-931,I
29,4,2014,19,27,888-888,895-483,651-336,F
29,4,2014,19,38,999-999,477-266,761-931,F
29,4,2014,19,45,888-888,523-638,523-638,I
29,4,2014,19,49,777-777,570-391,570-391,I
29,4,2014,19,51,777-777,129-360,570-391,F
29,4,2014,19,58,888-888,414-720,523-638,F
29,4,2014,20,8,999-999,129-360,129-360,I
29,4,2014,20,8,999-999,606-969,129-360,F
29,4,2014,20,27,999-999,511-261,511-261,I
29,4,2014,20,39,777-777,249-168,249-168,I
29,4,2014,21,2,777-777,295-838,249-168,F
29,4,2014,21,5,888-888,186-069,186-069,I
29,4,2014,21,40,777-777,952-129,952-129,I
29,4,2014,21,41,777-777,309-289,952-129,F
29,4,2014,21,43,999-999,102-704,511-261,F
29,4,2014,21,50,999-999,659-340,659-340,I
29,4,2014,22,10,777-777,470-128,470-128,I
29,4,2014,22,16,999-999,554-823,659-340,F
29,4,2014,22,16,777-777,215-621,470-128,F
29,4,2014,22,18,777-777,676-556,676-556,I
29,4,2014,22,20,888-888,518-403,186-069,F
29,4,2014,22,53,777-777,895-483,676-556,F
29,4,2014,23,0,777-777,290-129,290-129,I
29,4,2014,23,8,777-777,270-713,290-129,F
29,4,2014,23,11,999-999,494-318,494-318,I
29,4,2014,23,26,999-999,368-095,494-318,F
29,4,2014,23,46,999-999,946-500,946-500,I
29,4,2014,23,53,888-888,460-290,460-290,I
29,4,2014,23,55,999-999,953-940,946-500,F
29,4,2014,23,59,999-999,434-112,434-112,I
30,4,2014,0,0,888-888,914-310,460-290,F
30,4,2014,0,11,888-888,422-699,422-699,I
30,4,2014,0,11,777-777,523-638,523-638,I
30,4,2014,0,12,888-888,527-735,422-699,F
30,4,2014,0,14,999-999,186-069,434-112,F
30,4,2014,0,17,999-999,384-737,384-737,I
30,4,2014,0,28,777-777,449-655,523-638,F
30,4,2014,0,31,777-777,295-838,295-838,I
30,4,2014,0,46,999-999,527-735,384-737,F
30,4,2014,0,47,999-999,884-481,884-481,I
30,4,2014,0,48,999-999,309-289,884-481,F
30,4,2014,1,5,777-777,990-940,295-838,F
30,4,2014,1,5,999-999,814-087,814-087,I
30,4,2014,1,22,999-999,728-994,814-087,F
30,4,2014,1,54,777-777,422-699,422-699,I
30,4,2014,2,4,888-888,799-963,799-963,I
30,4,2014,2,13,999-999,414-720,414-720,I
30,4,2014,2,14,999-999,347-222,414-720,F
30,4,2014,2,25,888-888,354-512,799-963,F
30,4,2014,2,39,999-999,434-112,434-112,I
30,4,2014,2,40,888-888,606-969,606-969,I
30,4,2014,2,41,888-888,441-856,606-969,F
30,4,2014,2,43,999-999,415-119,434-112,F
30,4,2014,2,51,888-888,834-103,834-103,I
30,4,2014,3,0,999-999,953-940,953-940,I
30,4,2014,3,4,888-888,368-095,834-103,F
30,4,2014,3,17,888-888,386-800,386-800,I
30,4,2014,3,18,777-777,837-966,422-699,F
30,4,2014,3,22,888-888,468-349,386-800,F
30,4,2014,3,32,999-999,638-233,953-940,F
30,4,2014,3,40,999-999,730-977,730-977,I
30,4,2014,3,41,777-777,175-794,175-794,I
30,4,2014,3,42,999-999,676-556,730-977,F
30,4,2014,3,46,999-999,705-911,705-911,I
30,4,2014,3,50,999-999,393-359,705-911,F
30,4,2014,3,50,999-999,347-222,347-222,I
30,4,2014,3,58,888-888,761-931,761-931,I
30,4,2014,4,4,888-888,795-375,761-931,F
30,4,2014,4,22,777-777,362-450,175-794,F
30,4,2014,4,57,999-999,374-261,347-222,F
30,4,2014,5,14,999-999,131-864,131-864,I
30,4,2014,5,20,999-999,693-046,131-864,F
30,4,2014,5,21,777-777,834-103,834-103,I
30,4,2014,5,25,888-888,175-794,175-794,I
30,4,2014,5,31,888-888,836-032,175-794,F
30,4,2014,6,8,777-777,205-205,834-103,F
30,4,2014,6,9,777-777,778-383,778-383,I
30,4,2014,6,10,888-888,812-548,812-548,I
30,4,2014,6,15,999-999,668-901,668-901,I
30,4,2014,6,18,777-777,990-940,778-383,F
30,4,2014,6,18,999-999,477-266,668-901,F
30,4,2014,6,34,777-777,569-307,569-307,I
30,4,2014,6,35,999-999,554-823,554-823,I
30,4,2014,6,38,777-777,192-992,569-307,F
30,4,2014,6,58,888-888,511-592,812-548,F
30,4,2014,7,7,888-888,910-460,910-460,I
30,4,2014,7,14,999-999,962-084,554-823,F
30,4,2014,7,15,888-888,638-233,910-460,F
30,4,2014,7,16,999-999,914-310,914-310,I
30,4,2014,7,28,888-888,659-340,659-340,I
30,4,2014,7,37,999-999,407-179,914-310,F
